race_number,Driver,starting_position,finishing_position,race_time,strategy,pit_laps,overtakes,number_of_laps_completed,lap_times
1,george-russell,4,5,5316.052054758024,"['soft', 'hard', 'soft']","[19, 52]",9,66,"[np.float64(82.67231090054568), np.float64(79.54940113273203), np.float64(80.32285299340325), np.float64(79.93877633888184), np.float64(79.61093781629604), np.float64(77.68080374713672), np.float64(79.54614784458623), np.float64(78.9021062847904), np.float64(80.2953419977964), np.float64(81.48761535972265), np.float64(81.0159001867501), np.float64(81.38633367437342), np.float64(81.11028902930879), np.float64(80.33504014518755), np.float64(81.83202421134504), np.float64(80.40175537323466), np.float64(81.25054930471164), np.float64(81.68332417893157), np.float64(80.84628493630623), np.float64(103.41582296553432), np.float64(78.91759720450419), np.float64(80.63420662545926), np.float64(79.97598552876303), np.float64(79.83315279574147), np.float64(79.10446120740372), np.float64(79.23027454663035), np.float64(78.57479842918141), np.float64(78.57387682460632), np.float64(78.61399873203305), np.float64(78.74224547889526), np.float64(78.94885627706361), np.float64(78.8338291841206), np.float64(78.75808841219049), np.float64(78.80975007460442), np.float64(79.34888597235263), np.float64(79.21912857835585), np.float64(79.29329715244953), np.float64(80.12522902608595), np.float64(79.69852678506048), np.float64(79.21558180906023), np.float64(78.90168663239106), np.float64(78.91161889740286), np.float64(79.37078371721387), np.float64(79.76753512500798), np.float64(79.26383944368146), np.float64(79.55026761870772), np.float64(80.32080101546528), np.float64(79.89933883762535), np.float64(79.60784031097654), np.float64(79.86847992795057), np.float64(80.03636306999887), np.float64(80.61088005460637), np.float64(103.37909478322294), np.float64(74.97565931361424), np.float64(75.88124868627537), np.float64(75.53019990493753), np.float64(76.12135221273873), np.float64(75.44116159394515), np.float64(75.54784807284243), np.float64(76.32303407415179), np.float64(75.80177354429082), np.float64(76.74399655698846), np.float64(75.23593498812527), np.float64(75.5540213783373), np.float64(76.71350257533186), np.float64(76.33867097341685)]"
1,pierre-gasly,7,6,5329.05085035539,"['soft', 'medium', 'medium']","[18, 40]",9,66,"[np.float64(81.87514340774666), np.float64(80.02968298085266), np.float64(79.30432403552399), np.float64(79.98918820722909), np.float64(78.83256341010943), np.float64(79.90582590802707), np.float64(79.63230669362741), np.float64(80.676026549622), np.float64(80.1766500146829), np.float64(80.69745007067193), np.float64(79.25835687524699), np.float64(81.34367304795043), np.float64(80.33417464110265), np.float64(80.49658625098809), np.float64(80.05765712896019), np.float64(81.30285270498227), np.float64(81.27821055701332), np.float64(81.75006404026449), np.float64(102.81481367562174), np.float64(77.94888855461748), np.float64(79.56711105910202), np.float64(78.11586852612712), np.float64(79.5625766680261), np.float64(79.42522449130419), np.float64(79.01502976931185), np.float64(79.38344449416519), np.float64(78.25961920282307), np.float64(79.04252918685553), np.float64(79.29754745177895), np.float64(77.97402148410181), np.float64(79.49225876071628), np.float64(78.69396300620976), np.float64(78.43062946504214), np.float64(78.94205300144543), np.float64(79.2614151286208), np.float64(79.27521491879318), np.float64(79.29786391591313), np.float64(79.57180716262597), np.float64(80.60167732460002), np.float64(80.17100358189144), np.float64(102.40481927868173), np.float64(77.21353513716225), np.float64(76.97187034643666), np.float64(77.96094603148866), np.float64(77.73586030360823), np.float64(76.74316122208985), np.float64(77.84601196967125), np.float64(77.71345382919907), np.float64(77.44809510323445), np.float64(76.99224951697408), np.float64(78.02288956487865), np.float64(77.94880710632383), np.float64(78.16599542326561), np.float64(77.8788798693986), np.float64(77.59400013297335), np.float64(77.8771980157339), np.float64(78.1936542731145), np.float64(78.74703984530508), np.float64(78.51823141995031), np.float64(78.34737629106071), np.float64(77.99242856447101), np.float64(79.45098087903521), np.float64(78.8755498659419), np.float64(79.07425198058513), np.float64(79.68602342923663), np.float64(79.44907155854295)]"
1,esteban-ocon,10,7,5344.78541458498,"['soft', 'medium', 'soft']","[20, 44]",7,66,"[np.float64(83.69457968406095), np.float64(78.75925910165458), np.float64(79.07770845456727), np.float64(79.22566171228802), np.float64(79.12634614500692), np.float64(80.05310018981011), np.float64(78.1881633930163), np.float64(80.18245115316782), np.float64(80.42437231903824), np.float64(79.69950109319403), np.float64(80.35016646028546), np.float64(79.8531963593025), np.float64(80.04155429885971), np.float64(80.06673116002895), np.float64(80.00489145902925), np.float64(80.68863982862001), np.float64(81.21570911288566), np.float64(80.6275372459628), np.float64(81.17651055556202), np.float64(81.9884534871314), np.float64(104.04513927813257), np.float64(78.8271121167161), np.float64(78.33324222703142), np.float64(79.43845329162328), np.float64(78.28900326108797), np.float64(79.4086690523175), np.float64(79.33402615364926), np.float64(78.33860953877267), np.float64(79.22365067649997), np.float64(78.5966355674719), np.float64(78.57756467302517), np.float64(78.82919972683077), np.float64(79.41747204242873), np.float64(79.47371415561766), np.float64(79.49740842690215), np.float64(78.71137630947835), np.float64(79.15340511225114), np.float64(80.23695117920177), np.float64(79.58772083212855), np.float64(80.50363652002937), np.float64(81.04045806067872), np.float64(80.32458066571984), np.float64(80.39655290955068), np.float64(80.76472956191292), np.float64(103.0750029930349), np.float64(77.05861611136346), np.float64(76.45926830831608), np.float64(75.8279971713899), np.float64(76.73548001708335), np.float64(77.17186231606851), np.float64(76.07987390120748), np.float64(77.28298309962138), np.float64(77.10870902564193), np.float64(76.19061348048852), np.float64(76.77621693541134), np.float64(76.41234653004544), np.float64(77.35113922367216), np.float64(77.01814848375743), np.float64(77.06864899571706), np.float64(77.41630669241782), np.float64(78.3611440511022), np.float64(77.89446979155628), np.float64(78.48934205560796), np.float64(78.78896001945435), np.float64(78.22177434978919), np.float64(79.19877341147208)]"
1,lewis-hamilton,3,8,5352.5387036242855,"['medium', 'hard', 'soft']","[21, 55]",7,66,"[np.float64(85.95322506492026), np.float64(79.87528906411472), np.float64(79.94839743674086), np.float64(78.65114739838965), np.float64(81.0173758998028), np.float64(79.5186284685271), np.float64(80.17065759013467), np.float64(79.1288822465418), np.float64(80.1388256309499), np.float64(80.80584930038404), np.float64(80.58945672114822), np.float64(80.03364981948003), np.float64(80.0024563392995), np.float64(80.09863059144922), np.float64(80.55190669631969), np.float64(81.52271277113864), np.float64(79.9773566415499), np.float64(80.71304956804875), np.float64(79.76003715657214), np.float64(80.625163105642), np.float64(81.57886222418867), np.float64(103.41339958986018), np.float64(78.76657359249404), np.float64(78.7523505665238), np.float64(79.39458700697104), np.float64(79.53137956221056), np.float64(79.27504024840303), np.float64(78.4163883444172), np.float64(78.95460651389148), np.float64(79.02629408343107), np.float64(78.75544334806395), np.float64(79.53419537943225), np.float64(79.34721198182395), np.float64(79.62468651585593), np.float64(79.05566628150795), np.float64(79.05274599589148), np.float64(79.75856696962045), np.float64(79.64063044649953), np.float64(79.29404826170574), np.float64(79.6521331588213), np.float64(80.90750432929619), np.float64(80.17566494753507), np.float64(79.87859614294113), np.float64(80.43146491505466), np.float64(80.1183904461249), np.float64(79.01757942406263), np.float64(80.10553548054142), np.float64(79.08845793069503), np.float64(79.90154611508498), np.float64(79.34137309841176), np.float64(79.47840980331388), np.float64(79.33332789346696), np.float64(80.27347259442206), np.float64(79.96827404831997), np.float64(79.66519274224669), np.float64(103.19040154397554), np.float64(75.20240882057007), np.float64(74.8605138315399), np.float64(75.52544553135628), np.float64(75.09491742698233), np.float64(75.49407657011125), np.float64(76.42398670066649), np.float64(74.58232908090288), np.float64(75.37524055809841), np.float64(76.26345318399007), np.float64(75.51106165539225)]"
1,fernando-alonso,11,9,5362.878555439901,"['medium', 'soft', 'hard']","[22, 42]",10,66,"[np.float64(84.12917991487483), np.float64(81.45858332959628), np.float64(79.64974574515487), np.float64(79.00360663751609), np.float64(80.22770604375548), np.float64(79.82736929263557), np.float64(80.65606710046077), np.float64(81.27745936119422), np.float64(80.76107981469931), np.float64(80.42664904605229), np.float64(80.44612638391192), np.float64(79.7088028818097), np.float64(81.00240355259471), np.float64(80.01380925251019), np.float64(81.25668589540209), np.float64(81.20374398503472), np.float64(80.5816038823627), np.float64(81.31484171787223), np.float64(81.737345449773), np.float64(80.71958462077835), np.float64(81.66233270195725), np.float64(80.49545232956991), np.float64(103.57338203929937), np.float64(77.72517941976777), np.float64(78.07780179411483), np.float64(76.82055521389071), np.float64(77.35577329214298), np.float64(76.93157535809645), np.float64(77.95806088005986), np.float64(77.56977830629512), np.float64(77.72621388566151), np.float64(78.3870652544658), np.float64(77.3943950974561), np.float64(78.62139506840646), np.float64(78.2899777020475), np.float64(78.01697177084296), np.float64(78.63131385066143), np.float64(80.01725116189249), np.float64(79.58873183593657), np.float64(78.2457732870394), np.float64(79.87647543305108), np.float64(80.26104985480357), np.float64(103.1856757059464), np.float64(78.47403126524324), np.float64(78.73643193297438), np.float64(78.44423011161066), np.float64(77.74819761766751), np.float64(78.61040290949973), np.float64(77.88467882098116), np.float64(78.86080040125883), np.float64(77.6974605913979), np.float64(78.01455432430794), np.float64(77.7950238800467), np.float64(78.81034550306977), np.float64(78.88527685401037), np.float64(78.15713440116677), np.float64(77.62905738187892), np.float64(78.17581739423629), np.float64(77.45380164440478), np.float64(78.51421042309535), np.float64(77.63455814385055), np.float64(78.62774791126108), np.float64(78.4376615922725), np.float64(77.71136834352494), np.float64(78.22586956221265), np.float64(78.31094479077505)]"
1,oscar-piastri,8,10,5392.905076117057,"['medium', 'soft', 'hard']","[21, 43]",7,66,"[np.float64(83.58369367275574), np.float64(80.02996718646273), np.float64(81.03525484664499), np.float64(79.21072982782295), np.float64(80.90804305941893), np.float64(80.91734323958457), np.float64(79.88376420336152), np.float64(80.6559214622157), np.float64(81.19719505994301), np.float64(79.50817781517631), np.float64(81.2052418100324), np.float64(80.29407216730559), np.float64(80.4999551566362), np.float64(81.1544647440261), np.float64(80.03792331540062), np.float64(79.43147014156946), np.float64(81.21850084292586), np.float64(80.87559667709817), np.float64(82.19348414762574), np.float64(82.48607799200875), np.float64(81.14978777165594), np.float64(103.71158101363574), np.float64(77.59495624103127), np.float64(77.90165224564537), np.float64(78.17025140496807), np.float64(76.98655352763055), np.float64(78.22904460117945), np.float64(78.44443062757703), np.float64(77.18494202397042), np.float64(77.51392077023814), np.float64(78.37826698611353), np.float64(77.4766182664817), np.float64(78.16433825648282), np.float64(78.80021029897652), np.float64(78.97315975076678), np.float64(78.84884968772383), np.float64(78.20995354545396), np.float64(78.73994514624796), np.float64(79.11398986341015), np.float64(80.30150736146523), np.float64(80.56244332968458), np.float64(80.84773888151621), np.float64(79.9245834650943), np.float64(103.55805938179458), np.float64(78.96910176482135), np.float64(77.92123348664266), np.float64(78.19148610125102), np.float64(78.02202014576477), np.float64(78.15391530346061), np.float64(78.40037853262082), np.float64(78.11596574772015), np.float64(78.35253851537685), np.float64(78.24919092976114), np.float64(78.06183900180531), np.float64(77.93158073379077), np.float64(77.80166177072506), np.float64(78.6762237644942), np.float64(77.71533114169624), np.float64(77.76119776973403), np.float64(78.78604523229822), np.float64(79.00305592769013), np.float64(79.78997995951048), np.float64(78.72608758336239), np.float64(78.76008415994603), np.float64(79.13845826072402), np.float64(78.87937303188788)]"
1,guanyu-zhou,15,11,5395.709389315929,"['medium', 'medium', 'soft']","[20, 41]",10,66,"[np.float64(87.01250348160406), np.float64(80.98443187426406), np.float64(81.63033431251287), np.float64(80.52248815249351), np.float64(80.30619020085874), np.float64(81.16770957451155), np.float64(80.64874690312823), np.float64(82.17328853602386), np.float64(79.98278600257193), np.float64(80.39423274215424), np.float64(80.66119421240558), np.float64(81.14710322803226), np.float64(80.9895608040228), np.float64(81.44234969018723), np.float64(81.08529470619459), np.float64(80.80652839011795), np.float64(81.46220837106944), np.float64(81.05577858361823), np.float64(82.00893249947363), np.float64(82.24831895611827), np.float64(104.2121545257021), np.float64(79.83108435617024), np.float64(78.82867276602738), np.float64(79.61719460230361), np.float64(79.05787084182657), np.float64(79.46354580005121), np.float64(79.64693509544685), np.float64(79.79759839603258), np.float64(79.17720468615788), np.float64(79.40820947776264), np.float64(79.62834436363501), np.float64(80.1954095283483), np.float64(79.3422877844774), np.float64(79.82296224287708), np.float64(79.5292549149602), np.float64(79.72662166683968), np.float64(79.23301806773443), np.float64(80.80232182734943), np.float64(79.83296126909109), np.float64(81.62172776130986), np.float64(80.14487670377096), np.float64(104.07830982523797), np.float64(76.56579596214652), np.float64(78.20873581149384), np.float64(78.40860244508305), np.float64(78.75870642375958), np.float64(77.36211351982902), np.float64(78.70457030655339), np.float64(77.77431512937088), np.float64(78.47973831041564), np.float64(77.74961234254062), np.float64(78.12459775123943), np.float64(77.95882669169417), np.float64(78.56006094393291), np.float64(78.78337430078066), np.float64(79.19499720055043), np.float64(78.89639563223743), np.float64(79.03870464368067), np.float64(78.89065030685651), np.float64(78.78690563449152), np.float64(79.53283762606071), np.float64(79.93826370539654), np.float64(80.22470231512823), np.float64(80.52901776320952), np.float64(80.27285390386464), np.float64(82.10794988231447)]"
1,nico-hulkenberg,13,11,5396.060404096344,"['soft', 'medium', 'soft']","[18, 42]",9,66,"[np.float64(82.40500815036116), np.float64(79.69777369039875), np.float64(80.2677721632525), np.float64(79.88010067767621), np.float64(79.77746507404493), np.float64(80.46290420461854), np.float64(79.05975807408757), np.float64(79.31901843124625), np.float64(80.45298545569074), np.float64(79.80023069606186), np.float64(79.85892892256935), np.float64(78.95317265938029), np.float64(80.34338214435364), np.float64(80.41400997110837), np.float64(79.36337703129651), np.float64(81.1856320125974), np.float64(80.52908708945719), np.float64(81.12396878414924), np.float64(103.79117898775601), np.float64(79.17866514229911), np.float64(79.84469531934444), np.float64(80.43728796870366), np.float64(79.80192907292107), np.float64(79.05505898118885), np.float64(78.68408164745074), np.float64(78.66263136892971), np.float64(78.31670566335629), np.float64(79.76189876749385), np.float64(78.37855661282842), np.float64(79.67120758732612), np.float64(78.73273993201232), np.float64(79.96373002013806), np.float64(79.65174140189474), np.float64(79.53610971269693), np.float64(78.9579717379118), np.float64(79.93637942016352), np.float64(79.39309209731654), np.float64(79.33455451749833), np.float64(80.04255024227695), np.float64(80.03854225011074), np.float64(80.55964200990464), np.float64(80.8395954888291), np.float64(103.81017039358154), np.float64(76.15781661365041), np.float64(77.06272186496784), np.float64(78.04332346045041), np.float64(76.63851423540976), np.float64(75.83272233043508), np.float64(77.26504383760405), np.float64(77.28680730065719), np.float64(78.0141750490275), np.float64(77.55792591018869), np.float64(77.82204599999427), np.float64(77.61420238368079), np.float64(78.17294459777477), np.float64(77.56726257120363), np.float64(78.38746215157816), np.float64(77.89700521405918), np.float64(77.73824642585461), np.float64(78.54744756796813), np.float64(79.4506704841095), np.float64(79.38525700486939), np.float64(79.15012907286301), np.float64(79.60737092901482), np.float64(80.13684220414274), np.float64(80.26205404909877)]"
1,valtteri-bottas,12,13,5396.535291095207,"['soft', 'medium', 'hard']","[19, 39]",11,66,"[np.float64(83.70555183741692), np.float64(80.35198727819227), np.float64(81.32084919487428), np.float64(80.1993704875789), np.float64(79.29754647365576), np.float64(80.0278319875301), np.float64(81.36867203294457), np.float64(79.64672158865365), np.float64(78.66629237075081), np.float64(79.39945711781331), np.float64(80.58637441217962), np.float64(81.04241075121338), np.float64(79.88364763181718), np.float64(80.69173815793069), np.float64(81.08042703950566), np.float64(81.18565796522621), np.float64(81.00438274661308), np.float64(80.99335403115923), np.float64(81.04833367928975), np.float64(104.16323813463787), np.float64(77.79401480119091), np.float64(79.82787810931991), np.float64(78.54990930316316), np.float64(78.15979206033455), np.float64(78.60918226608372), np.float64(78.56228389490678), np.float64(79.27463411140208), np.float64(79.14662150583393), np.float64(78.23132767760475), np.float64(79.36404625869368), np.float64(80.00537605762655), np.float64(79.18652562388995), np.float64(79.2016661536122), np.float64(79.68860914034657), np.float64(79.75076613681156), np.float64(80.42832921711656), np.float64(79.98782829826703), np.float64(80.16326148015098), np.float64(80.53946606053111), np.float64(102.49776835396752), np.float64(79.33296860598821), np.float64(78.69774450870999), np.float64(78.86791741901357), np.float64(78.9927831547407), np.float64(78.54972443435422), np.float64(78.81779903892115), np.float64(78.86887643594457), np.float64(78.99086688793967), np.float64(77.86009906755449), np.float64(78.90218430123068), np.float64(78.8751662241202), np.float64(78.23630204729373), np.float64(77.9475432824742), np.float64(78.74057988292599), np.float64(79.00260522185384), np.float64(78.28722124032673), np.float64(78.49011555844201), np.float64(79.5980266728296), np.float64(79.51351595502594), np.float64(79.31344734960786), np.float64(78.93183851231262), np.float64(79.94269112694691), np.float64(79.3220452614281), np.float64(80.18712395941951), np.float64(80.26472735905423), np.float64(80.00346263588625)]"
1,daniel-ricciardo,18,14,5425.2537636015695,"['medium', 'soft', 'hard']","[19, 39]",13,66,"[np.float64(85.68027793495096), np.float64(82.0945768916409), np.float64(81.89308070816983), np.float64(81.24124895718589), np.float64(79.75420518891924), np.float64(81.75371961232094), np.float64(81.28329183928017), np.float64(81.0192877198637), np.float64(81.81278817200364), np.float64(80.10200287211009), np.float64(81.26178683303107), np.float64(80.72876699330496), np.float64(81.5907714312633), np.float64(81.71113027127292), np.float64(81.08848945982612), np.float64(81.78322460388284), np.float64(81.25530784877951), np.float64(81.44052848382577), np.float64(81.93804611621799), np.float64(104.85596045663108), np.float64(79.45934544746862), np.float64(78.32088489175545), np.float64(80.12727095826924), np.float64(79.25584721907148), np.float64(79.97960244407194), np.float64(79.36553412389914), np.float64(79.61041792037945), np.float64(79.42920129404561), np.float64(78.85776952050004), np.float64(79.33828794094701), np.float64(79.06990578871161), np.float64(79.05809286086149), np.float64(79.40521260788583), np.float64(80.20439818302373), np.float64(79.52949215113797), np.float64(80.37730499499753), np.float64(80.81541458506703), np.float64(80.07689445184344), np.float64(81.01754358180804), np.float64(103.67713405608357), np.float64(79.85601530655607), np.float64(79.63231625930655), np.float64(79.69696214315564), np.float64(80.10459086142184), np.float64(81.06432327159152), np.float64(78.93776665486126), np.float64(78.86048877182117), np.float64(79.3992520048171), np.float64(80.26218184384228), np.float64(79.73533371004523), np.float64(80.57845839104006), np.float64(80.39851176903204), np.float64(80.31326849364503), np.float64(78.91582237299608), np.float64(80.10404669984771), np.float64(79.86393912310072), np.float64(80.22354216907989), np.float64(79.56816434738114), np.float64(78.89120764836171), np.float64(79.30615585640982), np.float64(80.1923588542176), np.float64(80.47336397143593), np.float64(79.66535846740017), np.float64(80.15936270320448), np.float64(79.85908497954716), np.float64(80.42319968641144)]"
1,sergio-perez,9,14,5425.5639019781975,"['medium', 'hard', 'medium']","[21, 52]",5,66,"[np.float64(85.08650639265048), np.float64(80.81548624300889), np.float64(81.17389801598598), np.float64(79.69244865765135), np.float64(80.20019014797487), np.float64(80.30786857714321), np.float64(80.79572427706536), np.float64(80.94653995273643), np.float64(80.28336553468095), np.float64(80.25909037300636), np.float64(80.76283590865958), np.float64(81.1244041282324), np.float64(80.05722130913213), np.float64(81.14750501663754), np.float64(80.53755981013295), np.float64(81.3219780793159), np.float64(81.12283607284861), np.float64(81.52621563854963), np.float64(81.93143988983454), np.float64(81.96306105536829), np.float64(82.03995321915855), np.float64(103.12283011415605), np.float64(79.29505758684469), np.float64(79.59415977886529), np.float64(80.05353647043533), np.float64(80.06615796312974), np.float64(79.50758947912803), np.float64(78.95615346143583), np.float64(79.8013003852988), np.float64(79.13629297197197), np.float64(78.61589856443152), np.float64(79.34831170820667), np.float64(78.59304310952895), np.float64(78.78653009083664), np.float64(78.82156448535545), np.float64(80.36650087812673), np.float64(79.49455249758662), np.float64(79.99571350493325), np.float64(80.46952941692065), np.float64(80.17135678959349), np.float64(80.01063106886926), np.float64(79.7418725547678), np.float64(80.21673888972082), np.float64(80.24809424368564), np.float64(80.80316617685205), np.float64(80.51289702526655), np.float64(79.07301599351646), np.float64(80.00251904474692), np.float64(80.48085046238359), np.float64(80.33445265080739), np.float64(79.62690311728647), np.float64(80.42378801305803), np.float64(102.24354463168545), np.float64(75.92296728699273), np.float64(77.59742326526909), np.float64(76.27125130579991), np.float64(77.3778877230173), np.float64(77.32054269339137), np.float64(77.06706182192443), np.float64(77.04661815601754), np.float64(77.94376160864417), np.float64(78.19547159768025), np.float64(78.87542708281507), np.float64(79.46547453118677), np.float64(79.47590846703649), np.float64(77.61703506982408)]"
1,lance-stroll,14,15,5428.271644840721,"['soft', 'medium', 'medium']","[21, 43]",14,66,"[np.float64(84.79812283336737), np.float64(79.95554225462757), np.float64(79.41502147970328), np.float64(80.54523521543216), np.float64(79.49946149756452), np.float64(79.95749344867082), np.float64(81.14762115139045), np.float64(78.36385234472846), np.float64(79.61256432258344), np.float64(79.73303594654912), np.float64(80.3659848051224), np.float64(79.837588582232), np.float64(80.3762636382191), np.float64(80.77045869923758), np.float64(80.43322718765566), np.float64(80.20543561193843), np.float64(81.1216508931821), np.float64(81.80267831225179), np.float64(82.25668667062897), np.float64(81.6477701784069), np.float64(81.4517039838745), np.float64(104.60517850038784), np.float64(79.33930187154607), np.float64(79.32541039635737), np.float64(80.05567639683544), np.float64(79.20376699073454), np.float64(79.29398322394142), np.float64(79.72443739237868), np.float64(78.99797556495501), np.float64(78.73574699730526), np.float64(78.97759890347922), np.float64(79.12074963250905), np.float64(78.84894708572583), np.float64(78.52198926604972), np.float64(79.90399643528393), np.float64(80.09245079406328), np.float64(79.99503479223333), np.float64(80.09656392372493), np.float64(80.6284913533749), np.float64(80.74631535155065), np.float64(79.87514025101157), np.float64(80.22036713991619), np.float64(81.10040087273343), np.float64(103.09499070643935), np.float64(77.02837263724382), np.float64(77.71209526821703), np.float64(77.69452387898822), np.float64(78.27788319556934), np.float64(76.92268568786733), np.float64(76.98322775016905), np.float64(77.2793923977937), np.float64(78.97749056086361), np.float64(79.2925983732949), np.float64(77.4086271062138), np.float64(78.03338623830817), np.float64(77.44844201709255), np.float64(77.95536742650707), np.float64(78.01563368018047), np.float64(79.08282567756409), np.float64(78.35912978779585), np.float64(78.39093944057399), np.float64(79.17091755458907), np.float64(78.44210684884327), np.float64(79.01499797620903), np.float64(79.83388551419279), np.float64(78.79779426391721)]"
1,kevin-magnussen,16,17,5441.5665533639985,"['medium', 'soft', 'hard']","[20, 40]",8,66,"[np.float64(86.09529154460628), np.float64(81.03735405173256), np.float64(81.52746732623565), np.float64(80.81000557757903), np.float64(80.92771156740778), np.float64(80.10887730055838), np.float64(81.00293387337861), np.float64(82.31065338096002), np.float64(81.07446584615249), np.float64(80.73843785156619), np.float64(80.837830827466), np.float64(80.88429790873367), np.float64(81.18956904877172), np.float64(80.83403082456428), np.float64(81.4418691097014), np.float64(81.67387154834951), np.float64(81.66042013930063), np.float64(82.18751401823422), np.float64(82.02676687166517), np.float64(82.04198992199396), np.float64(104.20384851476379), np.float64(79.13309662436302), np.float64(79.76071406902516), np.float64(79.43574018901239), np.float64(78.49623660542203), np.float64(78.44990499283617), np.float64(80.14467267790127), np.float64(79.69067913526754), np.float64(79.08047113819771), np.float64(79.63433854320647), np.float64(79.77860402316291), np.float64(79.91268012709202), np.float64(78.50074229266095), np.float64(78.79279429846821), np.float64(80.25788838108807), np.float64(79.27904264778168), np.float64(80.83250155012523), np.float64(80.8422016531423), np.float64(80.79682713465603), np.float64(80.3019352079442), np.float64(104.62716731401206), np.float64(79.34447572005874), np.float64(80.13415402891752), np.float64(80.09113390249665), np.float64(79.38744843542501), np.float64(79.0955874304703), np.float64(78.78437286682286), np.float64(79.49480052275791), np.float64(79.8477617647777), np.float64(79.66234318423076), np.float64(79.22630545981811), np.float64(78.74878561622688), np.float64(79.75630553547035), np.float64(79.22814950549865), np.float64(79.18479383646333), np.float64(79.50401620586922), np.float64(80.05241830293232), np.float64(78.83263552877784), np.float64(79.40695421897945), np.float64(79.56621979417517), np.float64(80.0756555587597), np.float64(79.39334006201219), np.float64(79.63628458106847), np.float64(79.23796822344646), np.float64(80.2974187976602), np.float64(79.48915042362363)]"
1,alexander-albon,19,19,5446.611583776418,"['soft', 'medium', 'medium']","[20, 43]",10,66,"[np.float64(84.8966345171534), np.float64(81.06204244031458), np.float64(81.10020126014898), np.float64(80.43709768403964), np.float64(80.57746889848366), np.float64(80.45118798852778), np.float64(81.17377638356133), np.float64(81.31797055834075), np.float64(79.77754899024977), np.float64(80.41111123554032), np.float64(80.89042339493773), np.float64(81.02755400213941), np.float64(81.67953813549275), np.float64(80.93164064498316), np.float64(81.49458695091687), np.float64(80.59648658199961), np.float64(81.3431801428356), np.float64(82.58064543697125), np.float64(81.35971122802145), np.float64(82.19241529855422), np.float64(105.56487722291948), np.float64(80.37084282321635), np.float64(79.39575276923657), np.float64(79.12734417866247), np.float64(79.47582073304069), np.float64(80.18856871410706), np.float64(80.0196477286678), np.float64(79.73530446865362), np.float64(78.91593306969163), np.float64(79.85297801200267), np.float64(80.20828535095784), np.float64(80.33932050856123), np.float64(80.70487873847402), np.float64(79.70616939092241), np.float64(80.85365547605247), np.float64(80.39376777124825), np.float64(81.05994451398756), np.float64(79.86356899622758), np.float64(80.60741493722907), np.float64(81.21408397964237), np.float64(81.23892168082733), np.float64(82.57582117532178), np.float64(80.9402043640783), np.float64(105.01278227849879), np.float64(78.14730753914736), np.float64(78.92214191652842), np.float64(78.67091788207948), np.float64(79.11096833846868), np.float64(78.27875345544295), np.float64(78.60087132821673), np.float64(78.11816213666657), np.float64(78.643580474542), np.float64(78.36096238673329), np.float64(79.49848736443641), np.float64(78.51189836342121), np.float64(79.02530312892289), np.float64(79.3638313778553), np.float64(79.67460874505247), np.float64(79.47281743503645), np.float64(79.4707486947128), np.float64(80.49673530672442), np.float64(78.74108092167745), np.float64(79.66239551295881), np.float64(80.569855276783), np.float64(80.85471582132342), np.float64(80.67364184916326)]"
1,logan-sargeant,20,20,5450.790123345599,"['soft', 'medium', 'soft']","[19, 42]",3,66,"[np.float64(84.87035428229163), np.float64(80.93114035263079), np.float64(81.62863594143704), np.float64(81.12750119962477), np.float64(80.1429780776055), np.float64(81.41157575281794), np.float64(80.891039627936), np.float64(81.16866353005526), np.float64(81.35943123730284), np.float64(80.80022795698245), np.float64(81.18483042689614), np.float64(80.4538679085111), np.float64(81.8135973826544), np.float64(81.40181216083775), np.float64(81.18391050507464), np.float64(81.9906358664999), np.float64(81.1347791554964), np.float64(81.78161928585746), np.float64(82.2598775110864), np.float64(104.73486478317646), np.float64(81.10900312995989), np.float64(80.6139725933103), np.float64(80.42722141499891), np.float64(80.38276521137915), np.float64(81.28766186862337), np.float64(80.28960867135523), np.float64(80.8034126146846), np.float64(79.73530268240371), np.float64(80.4063231691359), np.float64(80.17233428749101), np.float64(79.97462956744765), np.float64(80.84369345497342), np.float64(80.30671308944723), np.float64(80.7451401570976), np.float64(81.43773550636193), np.float64(80.45378469891584), np.float64(80.5134497777859), np.float64(80.42281334420345), np.float64(81.28898167943147), np.float64(80.78956092180525), np.float64(82.65668690652682), np.float64(81.7463351461877), np.float64(104.48598101847875), np.float64(77.31361250760988), np.float64(79.90707196221935), np.float64(78.16818601719619), np.float64(78.07472632257215), np.float64(78.24698019982704), np.float64(78.6767572338948), np.float64(78.3810603868305), np.float64(78.3356570613851), np.float64(78.24730183203039), np.float64(79.23192924202345), np.float64(78.10189738887004), np.float64(79.41299250236744), np.float64(79.20545824811654), np.float64(79.38932931027749), np.float64(79.92042033339395), np.float64(79.19466752600403), np.float64(79.7594058381066), np.float64(80.68293275909866), np.float64(81.49088702189019), np.float64(80.48478219557695), np.float64(81.18240385356673), np.float64(80.44364720588878), np.float64(81.58817280646994)]"
