race_number,Driver,starting_position,finishing_position,race_time,strategy,pit_laps,overtakes,number_of_laps_completed,lap_times
9,guanyu-zhou,15,20,5451.667791075497,"['hard', 'medium', 'soft']","[31, 55]",2,66,"[np.float64(87.32582934538112), np.float64(80.73935933843802), np.float64(81.83227245489428), np.float64(81.79927309701856), np.float64(80.63180298817514), np.float64(81.01866806866217), np.float64(82.04872069959448), np.float64(80.50450526027322), np.float64(81.13844530620585), np.float64(81.97071017417227), np.float64(80.79277326695866), np.float64(81.02618669473526), np.float64(80.34382831854577), np.float64(80.48702248478948), np.float64(80.40044274649355), np.float64(81.52325974001816), np.float64(81.74658888906133), np.float64(81.4062115667161), np.float64(81.60533246186002), np.float64(82.05280453676518), np.float64(80.97915724735601), np.float64(82.26799946066028), np.float64(81.54972098601287), np.float64(82.17332983904805), np.float64(82.01370022132869), np.float64(82.01382214149965), np.float64(82.55015732745626), np.float64(83.25742180722433), np.float64(82.50656579864282), np.float64(82.1991393657887), np.float64(82.33329018957033), np.float64(105.6011878455378), np.float64(78.10189770642393), np.float64(77.93680881965504), np.float64(79.1928660068584), np.float64(78.10377217685325), np.float64(79.21336884855631), np.float64(79.35995974889642), np.float64(78.46457083602218), np.float64(78.52200256603199), np.float64(79.29409220129355), np.float64(78.85632079352982), np.float64(79.67392350082669), np.float64(79.69783082764852), np.float64(78.66664024957039), np.float64(79.33616579802926), np.float64(79.38859909145805), np.float64(79.89878942132322), np.float64(79.83475220765511), np.float64(80.74923021866304), np.float64(79.57799674729988), np.float64(79.89440459330218), np.float64(80.91285361902543), np.float64(81.49502883925433), np.float64(81.22938972081944), np.float64(104.35322479169045), np.float64(76.44356879368642), np.float64(76.09597773325191), np.float64(76.79220608829517), np.float64(76.95009029620284), np.float64(76.09500055091465), np.float64(76.87647163681922), np.float64(76.92281356592007), np.float64(76.09839599515699), np.float64(76.59081827414674), np.float64(76.47495110195003)]"
10,lando-norris,1,1,5277.97520063833,"['medium', 'soft', 'hard']","[21, 42]",4,66,"[np.float64(84.51848301266728), np.float64(80.76297161855192), np.float64(80.82540716314203), np.float64(80.30764626819405), np.float64(79.7824748124539), np.float64(78.90503322256441), np.float64(78.8675708992764), np.float64(80.02189392360312), np.float64(79.7958745099921), np.float64(79.91787117120636), np.float64(79.37688336492064), np.float64(80.49006201452518), np.float64(80.93354504492409), np.float64(80.7232631774985), np.float64(81.07010132554618), np.float64(81.10575982136633), np.float64(80.36833943644199), np.float64(80.34766045663457), np.float64(81.35907223240042), np.float64(80.98822153900288), np.float64(81.89636951370487), np.float64(104.64993656894241), np.float64(77.59185638424479), np.float64(77.77658639472456), np.float64(78.65119065664885), np.float64(78.02226614761115), np.float64(77.95916062143293), np.float64(76.02975223482451), np.float64(76.51262533204456), np.float64(76.28454031760556), np.float64(77.40781486763517), np.float64(76.83048429110066), np.float64(76.62243552690707), np.float64(77.51784099633316), np.float64(78.71316780401476), np.float64(76.5420712402842), np.float64(77.93392986437773), np.float64(78.2423421918073), np.float64(77.47161967949933), np.float64(78.30873143679126), np.float64(78.044352083609), np.float64(78.9192582970186), np.float64(101.14573812860769), np.float64(77.11853330302768), np.float64(78.31266835298025), np.float64(77.58786184955355), np.float64(77.98414961194925), np.float64(77.44296256762465), np.float64(77.38332915687363), np.float64(78.50345826488892), np.float64(77.67778393447695), np.float64(76.97198042435426), np.float64(77.19939904405017), np.float64(77.63148808772505), np.float64(76.84739621107317), np.float64(77.25971359407707), np.float64(77.01360426902708), np.float64(77.0468696194873), np.float64(77.39153331620282), np.float64(76.97674451267837), np.float64(77.1071110355893), np.float64(77.48944807069014), np.float64(77.88013023137901), np.float64(76.70855030650873), np.float64(76.93540929297615), np.float64(77.24608461102511)]"
10,lewis-hamilton,3,1,5284.625944340185,"['soft', 'hard', 'soft']","[20, 51]",2,66,"[np.float64(82.80206913544646), np.float64(79.4158499662819), np.float64(80.8351859376717), np.float64(80.69788972445087), np.float64(81.34099422293956), np.float64(81.32171673032167), np.float64(81.39586536558781), np.float64(80.9653587170358), np.float64(80.96997612054088), np.float64(80.507332465475), np.float64(80.96955395375862), np.float64(80.9759799670271), np.float64(81.6523758407855), np.float64(82.22172554205956), np.float64(81.64269881718107), np.float64(81.36713840050152), np.float64(81.90853764934245), np.float64(82.28666109504118), np.float64(83.24205895463629), np.float64(82.87565229212123), np.float64(105.57260066685336), np.float64(78.76991025713755), np.float64(79.51670297673736), np.float64(78.8910130785495), np.float64(79.24448619223293), np.float64(79.25958745246159), np.float64(79.65788100940482), np.float64(79.32203131805541), np.float64(79.45675050007289), np.float64(79.62555065818282), np.float64(79.58644003551152), np.float64(79.7525131008413), np.float64(79.09497086928198), np.float64(79.06536291149106), np.float64(79.45861660852817), np.float64(79.50842298024064), np.float64(79.6964754098376), np.float64(79.45571180818814), np.float64(78.73151241873457), np.float64(78.57600204172513), np.float64(78.84328975967824), np.float64(78.70046833932858), np.float64(79.94506947518381), np.float64(78.88699963564305), np.float64(80.08578792046865), np.float64(79.41622375849673), np.float64(79.10037105761671), np.float64(79.694913661878), np.float64(79.59619916530663), np.float64(80.05513546389922), np.float64(80.64355572612826), np.float64(102.33667658263478), np.float64(75.54106219396287), np.float64(75.42492133809527), np.float64(75.07536642410125), np.float64(75.29569854811518), np.float64(75.16138875957574), np.float64(75.76855630185563), np.float64(75.20030056452386), np.float64(75.30433557705234), np.float64(76.41286374008799), np.float64(75.53470113894147), np.float64(76.29085443798037), np.float64(75.98289604634185), np.float64(76.97705308923932), np.float64(76.19803286253335)]"
10,sergio-perez,9,3,5320.001858801514,"['soft', 'medium', 'medium']","[21, 43]",8,66,"[np.float64(84.55416752585143), np.float64(80.6113798563161), np.float64(79.19338743383759), np.float64(79.41104397130682), np.float64(80.16162213209661), np.float64(80.18273426522174), np.float64(80.03501441910593), np.float64(80.61236739411365), np.float64(80.86161358978528), np.float64(80.56215900370795), np.float64(80.95763463667734), np.float64(80.92286051338864), np.float64(81.68044676339983), np.float64(80.09693180214923), np.float64(81.48828225274643), np.float64(81.28677995044016), np.float64(81.78393403378017), np.float64(82.2966237796064), np.float64(81.08151930301294), np.float64(82.71709639519013), np.float64(82.60576308682305), np.float64(104.38632250673717), np.float64(77.53381244095957), np.float64(77.85475174416507), np.float64(78.99316937186595), np.float64(77.77694780458421), np.float64(78.20033096390355), np.float64(79.66809321454198), np.float64(78.86237434705973), np.float64(78.87706976089716), np.float64(78.94840966432277), np.float64(78.25418849564996), np.float64(78.60192901487115), np.float64(78.46173386817368), np.float64(78.1383040471632), np.float64(79.42097296844591), np.float64(78.7463162480236), np.float64(78.64748964800536), np.float64(79.56864297740506), np.float64(79.0525291533137), np.float64(79.55081638343191), np.float64(79.41156598989154), np.float64(79.60215994360522), np.float64(102.80861149568788), np.float64(77.48833112461588), np.float64(78.09850514330748), np.float64(77.44769244832916), np.float64(77.70871178438637), np.float64(78.01912248539674), np.float64(76.91005634111248), np.float64(77.32140637591387), np.float64(78.09138981197287), np.float64(77.98047261332209), np.float64(77.19887521710261), np.float64(77.18169785806847), np.float64(78.39153434496053), np.float64(77.89833052372708), np.float64(78.55937406184078), np.float64(77.28081721907728), np.float64(78.56662452017008), np.float64(79.07469670368828), np.float64(78.16339604022392), np.float64(78.16640956958945), np.float64(78.36570967983276), np.float64(79.50443001175573), np.float64(79.26804054189259)]"
10,max-verstappen,2,4,5337.86605309729,"['soft', 'hard', 'medium']","[20, 54]",3,66,"[np.float64(84.8589646190485), np.float64(82.13288700445987), np.float64(81.50101736259263), np.float64(78.28730565536348), np.float64(78.34837772427373), np.float64(78.41560958862452), np.float64(78.36788382563351), np.float64(80.1098241106031), np.float64(79.15892342186439), np.float64(79.66248464155606), np.float64(80.73681114485373), np.float64(80.04777016102967), np.float64(78.61982247130697), np.float64(79.38120913037957), np.float64(79.13459824277435), np.float64(80.84797545911741), np.float64(80.28774690387033), np.float64(81.30454833301802), np.float64(80.46008164343118), np.float64(80.13288939131624), np.float64(103.72516858749094), np.float64(79.9388643088833), np.float64(79.06207261790367), np.float64(78.56141541818987), np.float64(79.39508217655705), np.float64(79.22052753791709), np.float64(77.9293313500734), np.float64(78.63758880362367), np.float64(78.57573294333997), np.float64(79.1715633333901), np.float64(79.07215527094425), np.float64(78.09121159307139), np.float64(79.07191725231736), np.float64(79.16200965102502), np.float64(78.80509393251309), np.float64(78.41642998955905), np.float64(78.97130393980608), np.float64(78.71097150422635), np.float64(79.17497990090091), np.float64(79.34906899513433), np.float64(79.23480219927272), np.float64(79.57976205915762), np.float64(78.79987005868368), np.float64(78.52743559101734), np.float64(79.58140544288744), np.float64(79.41100544253318), np.float64(78.58922764082816), np.float64(79.48562182096232), np.float64(79.27149127241641), np.float64(79.91580292012195), np.float64(79.16207048110802), np.float64(79.15785496794403), np.float64(79.26340718049784), np.float64(79.91144168445607), np.float64(103.21831333750569), np.float64(76.47482479847432), np.float64(76.16591290465773), np.float64(76.1586064926254), np.float64(76.83594314415136), np.float64(76.62314158430627), np.float64(75.92450885330234), np.float64(75.39606574893455), np.float64(75.63095033592523), np.float64(76.44036836292887), np.float64(76.8807496611166), np.float64(76.3899414278058)]"
10,carlos-sainz-jr,6,5,5350.121176396803,"['medium', 'medium', 'medium']","[22, 45]",8,66,"[np.float64(84.49699899959346), np.float64(81.85843707446797), np.float64(79.59966583416258), np.float64(80.60613533591322), np.float64(79.07049245545655), np.float64(80.04722554181697), np.float64(79.85431611411157), np.float64(80.17877318380266), np.float64(79.52844644749844), np.float64(79.16842619469158), np.float64(80.00495060782934), np.float64(80.13765446913109), np.float64(79.75101516494516), np.float64(80.9563603644813), np.float64(80.48564064462838), np.float64(80.64439679836357), np.float64(81.01342260597919), np.float64(81.41342800512118), np.float64(80.51600293499862), np.float64(80.43387192444756), np.float64(80.82946385944804), np.float64(81.48832843262791), np.float64(103.01553554611301), np.float64(78.20557665837046), np.float64(77.84792854370733), np.float64(77.81232441305316), np.float64(77.50182225087676), np.float64(78.44463081333399), np.float64(77.8568952781935), np.float64(78.30136200426979), np.float64(78.09813731359162), np.float64(78.563784327129), np.float64(77.48130445887612), np.float64(78.5717782831225), np.float64(77.88363302231761), np.float64(78.75383324197857), np.float64(77.74117512380263), np.float64(78.29669148682342), np.float64(78.0141435453865), np.float64(79.59985465441972), np.float64(79.8931582357015), np.float64(78.96175193930749), np.float64(80.26594676478123), np.float64(79.51084308902722), np.float64(80.35532196432301), np.float64(101.96480025627633), np.float64(77.32503362054031), np.float64(76.86584768429357), np.float64(77.00345289200081), np.float64(76.71335503860139), np.float64(77.04753909578841), np.float64(76.65795899444664), np.float64(77.2373859490008), np.float64(77.28055639128588), np.float64(76.79210408311502), np.float64(76.85102037188062), np.float64(76.49869880698553), np.float64(77.47126748047914), np.float64(76.73149029011712), np.float64(77.01636610192386), np.float64(78.13308772424773), np.float64(77.13130414880135), np.float64(77.11086586417576), np.float64(77.39813602895923), np.float64(78.59033607189373), np.float64(77.92210148877092)]"
10,pierre-gasly,7,6,5350.563456590998,"['soft', 'hard', 'soft']","[20, 50]",7,66,"[np.float64(82.7548002727603), np.float64(78.38161377335594), np.float64(78.47141621050945), np.float64(79.21326416943093), np.float64(80.48095922281139), np.float64(79.3017289171886), np.float64(80.03004411187335), np.float64(80.310434011033), np.float64(78.90616092294924), np.float64(80.84147058793218), np.float64(80.46092159132886), np.float64(80.05320976222926), np.float64(80.37787733882726), np.float64(81.67231046924576), np.float64(80.77994908505626), np.float64(80.71953382213418), np.float64(81.28064961861084), np.float64(81.29596821013106), np.float64(80.46838400404347), np.float64(81.13268079559622), np.float64(104.78478617183909), np.float64(79.72295470479123), np.float64(79.69604690413087), np.float64(79.925554856414), np.float64(78.49812950829353), np.float64(79.8618619906217), np.float64(79.44559368236082), np.float64(78.51167557450334), np.float64(79.14208442819931), np.float64(79.64914359796681), np.float64(79.50632997998477), np.float64(79.60854968940782), np.float64(79.62912971260933), np.float64(78.8309553575098), np.float64(79.08243695657035), np.float64(79.68708525086852), np.float64(79.05968187653157), np.float64(79.18758258712562), np.float64(79.41915982889519), np.float64(80.0589972049931), np.float64(79.16151646322943), np.float64(79.8767670932776), np.float64(79.56782924415238), np.float64(79.23812004450652), np.float64(80.63310737984969), np.float64(79.2501448634717), np.float64(79.36976854679648), np.float64(80.72974809648245), np.float64(79.44131283631668), np.float64(79.84312963927188), np.float64(102.36953883775136), np.float64(76.42327524472196), np.float64(76.36268498980975), np.float64(76.70370482160979), np.float64(76.31272918157451), np.float64(76.41572082363658), np.float64(76.4645013312863), np.float64(76.96208237638982), np.float64(76.49439451095743), np.float64(77.03891324821123), np.float64(77.92846037180934), np.float64(76.80164575375527), np.float64(77.34658517172872), np.float64(77.32684925820519), np.float64(78.28909601759405), np.float64(77.53982714934011)]"
10,charles-leclerc,5,7,5359.13619875084,"['medium', 'soft', 'hard']","[21, 41]",6,66,"[np.float64(84.5394577175891), np.float64(79.12082719904919), np.float64(80.59083464905927), np.float64(80.21685903540603), np.float64(80.94008657680162), np.float64(80.37225733392964), np.float64(79.90185752506667), np.float64(80.44545945574477), np.float64(80.47064814837853), np.float64(79.71454305609052), np.float64(80.87799714313807), np.float64(80.75210244332128), np.float64(80.83524040364536), np.float64(79.45440421377675), np.float64(81.4298019783363), np.float64(81.33416282798629), np.float64(81.21763401966648), np.float64(82.37381103930895), np.float64(82.21710683244292), np.float64(80.88927274464093), np.float64(81.68762492319077), np.float64(105.20926258300543), np.float64(78.23954063087649), np.float64(78.10098421702317), np.float64(77.5170425665467), np.float64(76.41034195697911), np.float64(77.76628685666557), np.float64(78.13967030415905), np.float64(78.24753097089248), np.float64(78.3314780308367), np.float64(78.02589364650765), np.float64(77.8462969868003), np.float64(77.99932767465583), np.float64(78.51569216882248), np.float64(78.15507677076641), np.float64(79.00186344793468), np.float64(78.64802141393248), np.float64(78.83799883524928), np.float64(78.43939373201223), np.float64(79.45325700165567), np.float64(79.52761799339449), np.float64(103.15747528555494), np.float64(77.40077262511892), np.float64(78.16107610632561), np.float64(78.53690377141929), np.float64(78.18129663483641), np.float64(78.9421745969583), np.float64(78.56732566847423), np.float64(78.65006499974767), np.float64(77.88744632104805), np.float64(78.51309214186402), np.float64(78.53466995128721), np.float64(78.20240282864215), np.float64(77.81358415492736), np.float64(78.39717519257718), np.float64(78.14849764366485), np.float64(77.71829732195025), np.float64(77.94691149716603), np.float64(77.37124518955711), np.float64(78.91213273929014), np.float64(78.19138726670461), np.float64(78.73418088928341), np.float64(77.94690170794952), np.float64(78.55268411630406), np.float64(78.02561050967078), np.float64(77.87903797221101)]"
10,george-russell,4,8,5359.884978272348,"['medium', 'medium', 'hard']","[21, 44]",6,66,"[np.float64(85.76049137809287), np.float64(80.9305276259982), np.float64(81.0847669009746), np.float64(80.94407801210829), np.float64(80.55612447381452), np.float64(79.46124860821176), np.float64(79.32255534530286), np.float64(80.19918981698808), np.float64(80.70031055682666), np.float64(80.00228174981714), np.float64(80.77130344539897), np.float64(80.31648908069138), np.float64(79.66855806300879), np.float64(80.34081656892175), np.float64(80.42131606757076), np.float64(80.45499355285673), np.float64(81.43808345727592), np.float64(80.70417972588181), np.float64(80.89707770603408), np.float64(81.8345875693048), np.float64(82.9070453452816), np.float64(104.40223395475002), np.float64(79.39920178799443), np.float64(78.68424519718953), np.float64(78.62488845565186), np.float64(78.43372062505479), np.float64(78.66945641749433), np.float64(78.62751785657738), np.float64(77.71743646434084), np.float64(78.8582284017437), np.float64(77.81240026410242), np.float64(77.60656081404404), np.float64(77.92946399687905), np.float64(78.26793340770622), np.float64(78.0683048070133), np.float64(78.5992803239878), np.float64(79.11889699253464), np.float64(78.52838445133149), np.float64(78.32151115635766), np.float64(79.63082457863263), np.float64(79.44871448344468), np.float64(79.90585101938885), np.float64(79.10440542369149), np.float64(79.48448135690323), np.float64(103.28568174231806), np.float64(76.84387443017307), np.float64(78.1821643380193), np.float64(78.64631950472396), np.float64(78.48650588095902), np.float64(77.83573637565149), np.float64(78.05760273777453), np.float64(77.72514681620892), np.float64(78.58459337696318), np.float64(77.76436497205462), np.float64(78.47709330152749), np.float64(79.60409974215548), np.float64(78.09658893162384), np.float64(77.4894783631526), np.float64(78.13625089658402), np.float64(77.96180604091731), np.float64(77.86575196071476), np.float64(78.69133016236549), np.float64(79.01307582555565), np.float64(78.07599233760008), np.float64(78.00653611153736), np.float64(77.5911109049317)]"
10,fernando-alonso,11,9,5367.129144930027,"['hard', 'soft', 'medium']","[33, 53]",7,66,"[np.float64(85.78783475497035), np.float64(80.98068999080728), np.float64(81.12340962139862), np.float64(80.97015668957368), np.float64(80.84564679311558), np.float64(80.46642740680768), np.float64(80.68896517494625), np.float64(81.39648140617054), np.float64(80.12378515271644), np.float64(80.652691017559), np.float64(80.3073487404607), np.float64(80.80478518135061), np.float64(81.25896749188254), np.float64(79.59864603948658), np.float64(80.95288940619011), np.float64(81.26711732243649), np.float64(81.48993719819653), np.float64(80.38886255036105), np.float64(81.3351330266262), np.float64(81.01949939185367), np.float64(82.45788879822042), np.float64(81.60102457145746), np.float64(80.77063393400941), np.float64(81.27320366263882), np.float64(80.28997118176764), np.float64(80.38772344209951), np.float64(81.84372646982166), np.float64(80.84738466808258), np.float64(81.12365090981517), np.float64(81.74175335313225), np.float64(81.81292403819107), np.float64(81.33044284466388), np.float64(81.46323618061254), np.float64(104.90376457830264), np.float64(76.56621575422555), np.float64(77.47383745333141), np.float64(76.88993631166555), np.float64(76.93044648206947), np.float64(76.73680255340032), np.float64(77.08308584840532), np.float64(77.18574262232924), np.float64(76.51048257455264), np.float64(77.69137498385072), np.float64(77.9573196066828), np.float64(77.73952800880087), np.float64(76.87459432366849), np.float64(78.04731122721755), np.float64(77.96933420494786), np.float64(78.93780813598052), np.float64(79.6320573456691), np.float64(78.90810252287808), np.float64(78.10654246171717), np.float64(79.02033127189905), np.float64(102.247450456011), np.float64(76.53283453717425), np.float64(77.27546799512254), np.float64(76.92883024912994), np.float64(77.4086374373075), np.float64(76.86190870450972), np.float64(76.9073578713604), np.float64(76.0689808147709), np.float64(76.9201115227227), np.float64(76.33462801231363), np.float64(76.76724454687094), np.float64(76.99535825857937), np.float64(76.91196060494111)]"
10,esteban-ocon,10,10,5399.7357654151965,"['soft', 'medium', 'hard']","[19, 43]",6,66,"[np.float64(82.88099843732329), np.float64(81.64615158237636), np.float64(80.1427485065256), np.float64(80.45722027318186), np.float64(80.52958743614671), np.float64(80.39448457921044), np.float64(80.59830135562834), np.float64(80.62053321383999), np.float64(80.35493849130528), np.float64(79.86318870091596), np.float64(80.12789937851447), np.float64(80.84448970150206), np.float64(80.18004543088398), np.float64(80.03390729272346), np.float64(79.87323337572504), np.float64(80.91370070447655), np.float64(80.77727014404199), np.float64(81.7402243471464), np.float64(82.4738370521815), np.float64(103.9549773020232), np.float64(78.9354865782494), np.float64(79.15926645855085), np.float64(80.53729544473424), np.float64(78.9495063249433), np.float64(79.66627319090992), np.float64(79.93781843829284), np.float64(77.76895554724351), np.float64(79.40770060634567), np.float64(78.5299382080251), np.float64(79.1244072709205), np.float64(79.62704341156642), np.float64(78.85438747208289), np.float64(78.98933514238328), np.float64(79.48664709720596), np.float64(78.69989902070249), np.float64(78.78336044842797), np.float64(80.3273294816872), np.float64(80.28895823181848), np.float64(79.5820327936634), np.float64(80.60116811872089), np.float64(79.81447779814181), np.float64(80.9458662085753), np.float64(80.28805215653533), np.float64(104.33750710847042), np.float64(79.20115273799512), np.float64(78.79303100956588), np.float64(77.72760654214129), np.float64(78.1770071771558), np.float64(77.57387993730862), np.float64(77.76761854923687), np.float64(78.18634231602061), np.float64(78.42443442772345), np.float64(78.94714419854066), np.float64(77.89431017884819), np.float64(79.83246363302734), np.float64(79.33019478940076), np.float64(78.33547227349065), np.float64(79.76853094120706), np.float64(79.54275295433872), np.float64(80.35756317932515), np.float64(80.61556982162479), np.float64(77.66593458879645), np.float64(78.05850197490965), np.float64(78.78279691926168), np.float64(78.73081166263295), np.float64(78.45224807348005)]"
10,lance-stroll,14,11,5403.688571937572,"['hard', 'soft', 'hard']","[30, 50]",9,66,"[np.float64(86.96015710510498), np.float64(82.04558027209846), np.float64(81.03451044635334), np.float64(81.56491785354085), np.float64(80.47527829737466), np.float64(81.78050806613601), np.float64(80.76220346805965), np.float64(80.13480211079892), np.float64(80.99917041844081), np.float64(80.38271426770905), np.float64(81.03983198736977), np.float64(80.57595199381171), np.float64(81.58192708985554), np.float64(80.77824553223249), np.float64(80.59794289374783), np.float64(81.31459035883402), np.float64(82.18699952822024), np.float64(80.74221900032047), np.float64(81.31328107679545), np.float64(81.4163963435585), np.float64(81.57702901807146), np.float64(81.01644243831666), np.float64(81.66156412830034), np.float64(80.38214026180215), np.float64(81.07419014735862), np.float64(81.68532511402799), np.float64(81.31699673411246), np.float64(81.59110939712852), np.float64(81.12364337250527), np.float64(82.88301178834836), np.float64(105.40353156983552), np.float64(77.59563792213388), np.float64(76.71692359229218), np.float64(77.54903088592995), np.float64(78.56707746838083), np.float64(77.8190309023187), np.float64(76.37537932752521), np.float64(77.90961344056531), np.float64(77.01684969196018), np.float64(77.12345204771542), np.float64(78.35001093592534), np.float64(77.5064869615724), np.float64(78.09763430049613), np.float64(77.44942954602949), np.float64(79.56692049171674), np.float64(78.43298929325081), np.float64(79.34904753162618), np.float64(79.04096813666138), np.float64(79.54576377352542), np.float64(79.22837035664264), np.float64(102.98301919116307), np.float64(77.6268559418509), np.float64(78.3995246801858), np.float64(78.60420394214876), np.float64(78.09314342300468), np.float64(77.77666453557534), np.float64(77.84901653636842), np.float64(77.75489259143811), np.float64(78.68516692846713), np.float64(78.46332267843502), np.float64(77.9576668898915), np.float64(78.47402567557867), np.float64(79.44881154902721), np.float64(77.39166384366168), np.float64(77.75649768028943), np.float64(77.93344034910139)]"
10,nico-hulkenberg,13,12,5407.057304164628,"['medium', 'hard', 'medium']","[19, 51]",7,66,"[np.float64(84.59082723172506), np.float64(81.4823823808092), np.float64(80.89841975934128), np.float64(80.97057156044764), np.float64(80.43029350706561), np.float64(81.27280367534512), np.float64(80.8774458077555), np.float64(80.54761478681459), np.float64(80.18012881252734), np.float64(80.27238657322954), np.float64(80.66259205769468), np.float64(80.64220919322726), np.float64(80.25329546412901), np.float64(81.14477992896055), np.float64(81.18305747341456), np.float64(81.35824201111484), np.float64(81.13266045067994), np.float64(81.6691028493366), np.float64(81.30501600877459), np.float64(104.8644514706746), np.float64(80.70459274015467), np.float64(80.2591392148026), np.float64(79.11746316868116), np.float64(80.04686741388667), np.float64(80.211711292327), np.float64(81.62636539801898), np.float64(80.37167591462372), np.float64(79.66370107843692), np.float64(80.56246591579482), np.float64(79.84221899087558), np.float64(80.19601293369386), np.float64(79.46137571978767), np.float64(78.51033276563543), np.float64(79.81651897219344), np.float64(79.54555468925658), np.float64(79.8006599561291), np.float64(80.09353819477498), np.float64(79.66787761090148), np.float64(80.63999968102122), np.float64(80.15700759988643), np.float64(79.31427916103141), np.float64(79.32512361398874), np.float64(79.30560742107097), np.float64(79.53735149227379), np.float64(80.68232942811626), np.float64(80.87653369082784), np.float64(79.95756517072581), np.float64(79.97573059159292), np.float64(79.78358095424736), np.float64(80.93038959906738), np.float64(80.19857967511538), np.float64(103.70934865611719), np.float64(77.74455376111281), np.float64(77.40533240302798), np.float64(77.12494538315048), np.float64(77.15577885326645), np.float64(77.4763244107061), np.float64(77.95871491511241), np.float64(76.84258744000033), np.float64(77.97819030296769), np.float64(78.05077672615337), np.float64(78.06541303736672), np.float64(77.75466572268058), np.float64(78.03199345017411), np.float64(77.999904661817), np.float64(77.63117792936656)]"
10,oscar-piastri,8,13,5417.437095102423,"['medium', 'hard']",[22],8,66,"[np.float64(84.01810002050043), np.float64(80.65360797346634), np.float64(79.55780654050342), np.float64(80.73428391093864), np.float64(80.88660558421164), np.float64(80.960098428925), np.float64(79.71949102256275), np.float64(79.99299928839552), np.float64(80.18318586955604), np.float64(80.67344701232611), np.float64(80.16342365517512), np.float64(80.0045564118733), np.float64(81.1812482195345), np.float64(81.54226837586225), np.float64(80.2470573196955), np.float64(80.19475225877514), np.float64(81.24591634766026), np.float64(81.3007640324003), np.float64(81.62539924922348), np.float64(80.40709616059604), np.float64(81.49522403730845), np.float64(81.42673107623247), np.float64(103.76657564998688), np.float64(80.16739112230267), np.float64(80.15720902166892), np.float64(80.1472572087786), np.float64(79.7470354105147), np.float64(80.0622338080743), np.float64(78.38146058684707), np.float64(78.60209942208668), np.float64(79.07071094954124), np.float64(79.2862098386654), np.float64(79.03914873229631), np.float64(79.13973127704578), np.float64(79.58746287740541), np.float64(79.74309737026502), np.float64(79.44241940768568), np.float64(78.76504313945568), np.float64(79.05011775568371), np.float64(79.51349236216835), np.float64(79.00357581161853), np.float64(79.95957489404665), np.float64(80.01078386956016), np.float64(78.41246349202677), np.float64(79.45130020047245), np.float64(80.23813735461172), np.float64(80.30257930106845), np.float64(79.73949009485501), np.float64(80.2066275534822), np.float64(80.27917514718877), np.float64(79.36408541301306), np.float64(80.15568051991421), np.float64(80.48941677401157), np.float64(80.06032370998766), np.float64(80.09169709792378), np.float64(79.762924707463), np.float64(80.42286708412111), np.float64(80.23262914125279), np.float64(80.0749854406923), np.float64(80.90756747989025), np.float64(81.18552838986658), np.float64(81.34478956513513), np.float64(81.27071322478216), np.float64(83.22297166222415), np.float64(81.40120802839022), np.float64(82.59759915932716)]"
10,kevin-magnussen,16,14,5439.561074148225,"['soft', 'hard', 'medium']","[19, 52]",8,66,"[np.float64(84.64439422666274), np.float64(81.3053522111968), np.float64(80.72434264868315), np.float64(82.11318547850414), np.float64(81.25986266207869), np.float64(79.41757620609478), np.float64(79.20119256936019), np.float64(79.76743626835356), np.float64(80.83595885659442), np.float64(80.60986144481424), np.float64(80.40753533681048), np.float64(80.49196258755893), np.float64(80.90188473077265), np.float64(80.60997329673023), np.float64(81.36914969428358), np.float64(81.21926128510182), np.float64(81.8947490467065), np.float64(81.55586134681144), np.float64(82.88775738694378), np.float64(104.9574769733146), np.float64(80.96301796795541), np.float64(79.59167640899416), np.float64(81.42869641620432), np.float64(80.45358590110786), np.float64(80.30923525840552), np.float64(81.60857742060877), np.float64(80.35059218239954), np.float64(81.34624834873735), np.float64(81.20084991347238), np.float64(81.37795154708745), np.float64(80.137391612501), np.float64(80.60911471662232), np.float64(80.04003814967166), np.float64(79.48493222411766), np.float64(79.78238049288684), np.float64(81.0916541276486), np.float64(81.17029150752056), np.float64(80.66181981584147), np.float64(80.79842035960935), np.float64(80.25819585982737), np.float64(80.79459159215833), np.float64(80.59960844489876), np.float64(81.44624139261649), np.float64(80.67000012937399), np.float64(81.0167688964718), np.float64(80.97567708014952), np.float64(80.94413393472439), np.float64(80.42707621126671), np.float64(81.15677585745411), np.float64(80.97632265115374), np.float64(81.56823729865607), np.float64(81.95520167065536), np.float64(104.74171552290251), np.float64(77.0808263289027), np.float64(77.70388110776086), np.float64(78.33683369712286), np.float64(78.33448554586178), np.float64(77.57069488200152), np.float64(78.29935862963833), np.float64(77.42217147059306), np.float64(77.27890941340306), np.float64(77.69939313784786), np.float64(78.36146235570355), np.float64(77.49251393754312), np.float64(78.24691923700675), np.float64(78.88108230171743)]"
